date,regime_label,proba_up,position,turnover,cost,market_return,strategy_return,equity,benchmark_equity
2022-08-29,Bear,0.65123051404953,1,0,0.0,-0.011089416492117008,-0.011089416492117008,0.9383576556038464,1.5743501048036104
2022-08-30,Bear,0.75377357006073,1,0,0.0,-0.007847738208153028,-0.007847738208153028,0.9310224902516108,1.562043370508772
2022-08-31,Bear,0.7468696236610413,1,0,0.0,0.0029917522671948716,0.0029917522671948716,0.9338120496522799,1.5667236148788926
2022-09-01,Bear,0.7442896366119385,1,0,0.0,-0.010794552570724387,-0.010794552570724387,0.9237861761534266,1.549902486070059
2022-09-02,Bear,0.7813645601272583,1,0,0.0,-0.004103464690895143,-0.004103464690895143,0.9200032191211993,1.5435555470702145
2022-09-06,Bear,0.8529844284057617,1,0,0.0,0.018174848666169877,0.018174848666169877,0.9368770132444693,1.571865924662125
2022-09-07,Bear,0.6013001203536987,1,0,0.0,0.006588966880442448,0.006588966880442448,0.9430704466124101,1.5822570931187165
2022-09-08,Bear,0.7928597331047058,1,0,0.0,0.01515601498121106,0.01515601498121106,0.9574724996111182,1.6064204529128157
2022-09-09,Bear,0.7721598744392395,1,0,0.0,0.010528651483995635,0.010528651483995635,0.9676066497161534,1.6234232451687072
2022-09-12,Bear,0.8194575905799866,1,0,0.0,-0.04419916303197406,-0.04419916303197406,0.92577061507851,1.553231921931773
2022-09-13,High Volatility,0.9514889121055603,1,0,0.0,0.003381289078844715,0.003381289078844715,0.9289062113400186,1.558492737222667
2022-09-14,Bear,0.7738631963729858,1,0,0.0,-0.011382272168149512,-0.011382272168149512,0.9183930931133465,1.5408541229020716
2022-09-15,Bear,0.8210404515266418,1,0,0.0,-0.007208049775663175,-0.007208049775663175,0.9117970707717831,1.5297875019791094
2022-09-16,Bear,0.8925105929374695,1,0,0.0,0.006833697724705768,0.006833697724705768,0.9180493551188802,1.5402774089546964
2022-09-19,Bear,0.8583287000656128,1,0,0.0,-0.011336114736600402,-0.011336114736600402,0.9077010081395137,1.5229152432024218
2022-09-20,Bear,0.6772814989089966,1,0,0.0,-0.01726467409850635,-0.01726467409850635,0.8921643496422681,1.4968482741876106
2022-09-21,Bear,0.8007947206497192,1,0,0.0,-0.008463293830453985,-0.008463293830453985,0.8846455623384659,1.484233464142586
2022-09-22,Bear,0.8312907218933105,1,0,0.0,-0.017382828767330778,-0.017382828767330778,0.8694008023989689,1.458656234325019
2022-09-23,Bear,0.7907096147537231,1,0,0.0,-0.010394360890280502,-0.010394360890280502,0.8604107406162609,1.443572961305107
2022-09-26,Bear,0.6008709073066711,1,0,0.0,-0.0021226109548247284,-0.0021226109548247284,0.8585863602624176,1.4405120672162466
2022-09-27,Bear,0.6295607089996338,1,0,0.0,0.019481144181152356,0.019481144181152356,0.8754765912802565,1.4688500221679544
2022-09-28,Bear,0.6555447578430176,1,0,0.0,-0.0213527948230975,-0.0213527948230975,0.856980889458971,1.4378184534192355
2022-09-29,Bear,0.8019043803215027,1,0,0.0,-0.0151813515462093,-0.0151813515462093,0.844069019115089,1.4161552802062245
2022-09-30,Bear,0.8161532282829285,1,0,0.0,0.02555457753093017,0.02555457753093017,0.8659168129385879,1.4528108947156184
2022-10-03,Bear,0.4561818838119507,0,1,0.0007,0.030125341416799834,-0.0007,0.8653108832696572,1.4972432282635924
2022-10-04,Bear,0.49650952219963074,0,0,0.0,-0.0020199875589381176,-0.0,0.8653108832696572,1.494221868152064
2022-10-05,Bear,0.8078681230545044,1,1,0.0007,-0.010297922911395202,-0.010997922911395201,0.8558464011010086,1.4789134443100287
2022-10-06,Bear,0.7079662084579468,1,0,0.0,-0.028403196531478058,-0.028403196531478058,0.8318796056003903,1.43749851747585
2022-10-07,Bear,0.8778733015060425,1,0,0.0,-0.007520673133652772,-0.007520673133652772,0.8256467779076447,1.4267281121098743
2022-10-10,Bear,0.8578324317932129,1,0,0.0,-0.006540518412323781,-0.006540518412323781,0.8202642414321283,1.4174270207599664
2022-10-11,Bear,0.8441265225410461,1,0,0.0,-0.0032961996501662937,-0.0032961996501662937,0.8175649378921466,1.4127625899807785
2022-10-12,Bear,0.8897745013237,1,0,0.0,0.025634259307631132,0.025634259307631132,0.8387935367579934,1.4494458782743052
2022-10-13,Bear,0.5973409414291382,1,0,0.0,-0.023947120744528417,-0.023947120744528417,0.8189454474547039,1.4151481280276035
2022-10-14,Bear,0.8908925652503967,1,0,0.0,0.026135524557561848,0.026135524557561848,0.8406311657359294,1.4526213244730939
2022-10-17,Bear,0.4994547367095947,0,1,0.0007,0.011362768207087462,-0.0007,0.8400429298265022,1.4692212558575373
2022-10-18,Bear,0.7660882472991943,1,1,0.0007,-0.006694455239684375,-0.007394455239684375,0.8338541794004933,1.4594184686928506
2022-10-19,Bear,0.7706451416015625,1,0,0.0,-0.007982686738766696,-0.007982686738766696,0.8272242801116383,1.4478147642241805
2022-10-20,Bear,0.6818814277648926,1,0,0.0,0.023447759860447268,0.023447759860447268,0.8468500271098897,1.482163908641414
2022-10-21,Bear,0.3699164092540741,0,1,0.0007,0.011811940205111494,-0.0007,0.8462574395207663,1.4997749456022116
2022-10-24,Bear,0.6686792373657227,1,1,0.0007,0.01613577001587496,0.015435770015874959,0.8594214113795761,1.524171266589566
2022-10-25,Bear,0.14210432767868042,0,1,0.0007,-0.007415140398989885,-0.0007,0.8588200269007346,1.512911122026346
2022-10-26,High Volatility,0.6756358742713928,1,1,0.0007,-0.006101185053184453,-0.006801185053184453,0.8529988508568858,1.5037086727710987
2022-10-27,High Volatility,0.7543900609016418,1,0,0.0,0.024328036770856338,0.024328036770856338,0.8740051229028795,1.5407395707921436
2022-10-28,High Volatility,0.1861271858215332,0,1,0.0007,-0.007482327030336412,-0.0007,0.8733935333981473,1.5292542754068001
2022-10-31,High Volatility,0.6981090903282166,1,1,0.0007,-0.0041096637203590055,-0.0048096637203590056,0.8692028900779994,1.522982450963887
2022-11-01,High Volatility,0.5721203088760376,1,0,0.0,-0.025319843737482882,-0.025319843737482882,0.8474710925823107,1.4849048667868892
2022-11-02,High Volatility,0.48937568068504333,0,1,0.0007,-0.010642422531956597,-0.0007,0.8468780703994822,1.4691856752779389
2022-11-03,High Volatility,0.39824584126472473,0,0,0.0,0.013526823285563951,0.0,0.8468780703994822,1.489194110478761
2022-11-04,High Volatility,0.8159148097038269,1,1,0.0007,0.00956806167935914,0.00886806167935914,0.8544216363296367,1.5035111957331078
2022-11-07,High Volatility,0.8231149315834045,1,0,0.0,0.005582282828760321,0.005582282828760321,0.8592045970579149,1.5119276902341243
2022-11-08,High Volatility,0.48099806904792786,0,1,0.0007,-0.020996784712303443,-0.0007,0.8586033642959913,1.4805130276026233
2022-11-09,High Volatility,0.40079209208488464,0,0,0.0,0.05395251566479769,0.0,0.8586033642959913,1.5625845038765478
2022-11-10,Bear,0.4127362370491028,0,0,0.0,0.009198312304769028,0.0,0.8586033642959913,1.5770239516119546
2022-11-11,Bear,0.8816981315612793,1,1,0.0007,-0.008975940544918012,-0.009675940544918011,0.8503356327355276,1.5629320171797312
2022-11-14,Bear,0.902890145778656,1,0,0.0,0.008675376414669186,0.008675376414669186,0.8577447062104416,1.5765500260056435
2022-11-15,High Volatility,0.3803670406341553,0,1,0.0007,-0.008286283111873759,-0.0007,0.8571444950145215,1.5635402618846372
2022-11-16,High Volatility,0.6228699088096619,1,1,0.0007,-0.0030941046442292835,-0.0037941046442292836,0.8538985607062582,1.5587099812493244
2022-11-17,High Volatility,0.5217908620834351,1,0,0.0,0.00474729564815821,0.00474729564815821,0.857961906949198,1.5661272303671863
2022-11-18,High Volatility,0.4925561845302582,0,1,0.0007,-0.003891249800275618,-0.0007,0.8573615437659625,1.5600448797424629
2022-11-21,High Volatility,0.7037197947502136,1,1,0.0007,0.01348860626982839,0.012788606269828392,0.8683964128840373,1.5812302703757641
2022-11-22,High Volatility,0.6941186189651489,1,0,0.0,0.0058972660417383116,0.0058972660417383116,0.8735327077233525,1.590582755896204
2022-11-23,High Volatility,0.6316404342651367,1,0,0.0,-0.0002830842622024787,-0.0002830842622024787,0.8732854593589884,1.5901325506762918
2022-11-25,High Volatility,0.5682539343833923,1,0,0.0,-0.015564696794064813,-0.015564696794064813,0.8597982702564226,1.5655742368062104
2022-11-28,High Volatility,0.7071185111999512,1,0,0.0,-0.0015931337016243704,-0.0015931337016243704,0.8584295871925218,1.5630820534449237
2022-11-29,High Volatility,0.7387812733650208,1,0,0.0,0.030478643521294944,0.030478643521294944,0.8849961565190994,1.611456117381586
2022-11-30,High Volatility,0.2778891324996948,0,1,0.0007,-0.0008680098296065889,-0.0007,0.8843768759830108,1.610057964524716
2022-12-01,High Volatility,0.3386227488517761,0,0,0.0,-0.001195374663761461,-0.0,0.8843768759830108,1.608134491891003
2022-12-02,High Volatility,0.48144328594207764,0,0,0.0,-0.01805624963097222,-0.0,0.8843768759830108,1.5793581919125828
2022-12-05,High Volatility,0.4038257598876953,0,0,0.0,-0.014503869422986057,-0.0,0.8843768759830108,1.5566167053617526
2022-12-06,High Volatility,0.6531188488006592,1,1,0.0007,-0.001864107253381664,-0.002564107253381664,0.8821121435698014,1.553717707731284
2022-12-07,High Volatility,0.5774763226509094,1,0,0.0,0.007493634413933237,0.007493634413933237,0.8887471987757999,1.5654044335523518
2022-12-08,High Volatility,0.36342892050743103,0,1,0.0007,-0.0073767194642132125,-0.0007,0.8881252934289227,1.5538993711783422
2022-12-09,High Volatility,0.44335809350013733,0,0,0.0,0.01417830729965003,0.0,0.8881252934289227,1.5760879605925315
2022-12-12,High Volatility,0.5263696312904358,1,1,0.0007,0.007263223255457212,0.006563223255457212,0.8939734283231938,1.5875771129512732
2022-12-13,High Volatility,0.5612140893936157,1,0,0.0,-0.006071116623835963,-0.006071116623835963,0.888562453331351,1.5779679458511793
2022-12-14,High Volatility,0.3796371519565582,0,1,0.0007,-0.02523747790182607,-0.0007,0.8879406772610328,1.5386423415068387
2022-12-15,High Volatility,0.5106717944145203,1,1,0.0007,-0.011200239946011676,-0.011900239946011675,0.8774365946571363,1.5215053265766874
2022-12-16,High Volatility,0.48693960905075073,0,1,0.0007,-0.0090483289411038,-0.0007,0.8768226039626907,1.5078003430006444
2022-12-19,High Volatility,0.6066802740097046,1,1,0.0007,0.001036800697890769,0.0003368006978907691,0.8771179681642743,1.5093644421379744
2022-12-20,High Volatility,0.7343181371688843,1,0,0.0,0.014758548669054294,0.014758548669054294,0.890158952679208,1.5318056633097499
2022-12-21,High Volatility,0.6415969729423523,1,0,0.0,-0.014557142498145655,-0.014557142498145655,0.877294642926774,1.5096684680660923
2022-12-22,High Volatility,0.6773669123649597,1,0,0.0,0.005850952271915072,0.005850952271915072,0.8824426978363489,1.5185273574158897
2022-12-23,High Volatility,0.6606831550598145,1,0,0.0,-0.004057844034659477,-0.004057844034659477,0.8788691383760212,1.5123778954540363
2022-12-27,High Volatility,0.7047656774520874,1,0,0.0,-0.012093470442948605,-0.012093470442948605,0.8683045703306945,1.4941981477656652
2022-12-28,High Volatility,0.6084054708480835,1,0,0.0,0.01731063431499432,0.01731063431499432,0.8834663244019509,1.5202888371668757
2022-12-29,High Volatility,0.6103835701942444,1,0,0.0,-0.002543975646110833,-0.002543975646110833,0.881221663979822,1.5164261747328516
2022-12-30,High Volatility,0.5883128643035889,1,0,0.0,-0.004008572481273608,-0.004008572481273608,0.877696293639618,1.510359637699061
2023-01-03,High Volatility,0.5651894211769104,1,0,0.0,0.007510694562138916,0.007510694562138916,0.8843132201711925,1.5217461945654087
2023-01-04,High Volatility,0.5824637413024902,1,0,0.0,-0.011713869136457158,-0.011713869136457158,0.8740149250314788,1.504024655316751
2023-01-05,High Volatility,0.523726761341095,1,0,0.0,0.02258383558903089,0.02258383558903089,0.8939781085505841,1.5383777531317178
2023-01-06,High Volatility,0.4755212068557739,0,1,0.0007,-0.0007679273259905782,-0.0007,0.8933525428481385,1.5371968443015052
2023-01-09,High Volatility,0.4921349883079529,0,0,0.0,0.006953997970593733,0.0,0.8933525428481385,1.5479237622924154
2023-01-10,High Volatility,0.5893028974533081,1,1,0.0007,0.012767571192293676,0.012067571192293677,0.904198448507704,1.5678136919855756
2023-01-11,High Volatility,0.5361537337303162,1,0,0.0,0.0034100849120427303,0.0034100849120427303,0.9072871052923198,1.5731691959733969
2023-01-12,High Volatility,0.5549996495246887,1,0,0.0,0.003988892144656051,0.003988892144656051,0.9109134033472344,1.5794569304315778
2023-01-13,High Volatility,0.5365921258926392,1,0,0.0,-0.002032555430996314,-0.002032555430996314,0.909063801707791,1.5762498570509231
2023-01-17,High Volatility,0.6570008397102356,1,0,0.0,-0.015684966977744675,-0.015684966977744675,0.8949164067505554,1.5517193133893092
2023-01-18,High Volatility,0.6641093492507935,1,0,0.0,-0.007667671901812428,-0.007667671901812428,0.8880807217498936,1.5398667377121162
2023-01-19,High Volatility,0.6257649660110474,1,0,0.0,0.01874167355235196,0.01874167355235196,0.9048817890051628,1.5689985542135214
2023-01-20,High Volatility,0.5114234089851379,1,0,0.0,0.011811315951328555,0.011811315951328555,0.9156330017097694,1.5876403673150041
2023-01-23,High Volatility,0.7324430346488953,1,0,0.0,-0.0007117563642918193,-0.0007117563642918193,0.9149815259669528,1.5865107562309884
2023-01-24,High Volatility,0.8284448981285095,1,0,0.0,-0.00018174157346566321,-0.00018174157346566321,0.9148152508947358,1.5862224474694682
2023-01-25,High Volatility,0.7446137070655823,1,0,0.0,0.010947708029114303,0.010947708029114303,0.9248854031279574,1.6036833517407383
2023-01-26,High Volatility,0.6315891742706299,1,0,0.0,0.002491734021703855,0.002491734021703855,0.9271928451251139,1.60768428667109
2023-01-27,High Volatility,0.5933107137680054,1,0,0.0,-0.013053569315292663,-0.013053569315292663,0.9151683212738346,1.5868346455721072
2023-01-30,High Volatility,0.7886003255844116,1,0,0.0,0.014536304416419527,0.014536304416419527,0.9285686462243269,1.6100698247179148
2023-01-31,High Volatility,0.6404577493667603,1,0,0.0,0.01039805629688473,0.01039805629688473,0.9382743279480803,1.6268987638978796
2023-02-01,High Volatility,0.4316646456718445,0,1,0.0007,0.014592384626854379,-0.0007,0.9376177657420983,1.650813156059121
2023-02-02,High Volatility,0.32586896419525146,0,0,0.0,-0.010408592637285455,-0.0,0.9376177657420983,1.6337196285040352
2023-02-03,High Volatility,0.5585357546806335,1,1,0.0007,-0.006159393193939262,-0.006859393193939262,0.9312082845283266,1.6236878335438267
2023-02-06,High Volatility,0.6177322864532471,1,0,0.0,0.012790364037397075,0.012790364037397075,0.9431952730398876,1.6445887723890065
2023-02-07,High Volatility,0.6159998178482056,1,0,0.0,-0.011142573012411353,-0.011142573012411353,0.9327439860921116,1.6263655373255699
2023-02-08,High Volatility,0.6965019106864929,1,0,0.0,-0.008869009831037385,-0.008869009831037385,0.9245080468089101,1.6120050611204924
2023-02-09,High Volatility,0.7269443273544312,1,0,0.0,0.0021928557092171274,0.0021928557092171274,0.9265375839853923,1.6155438342133976
2023-02-10,High Volatility,0.7394054532051086,1,0,0.0,0.011383569951155146,0.011383569951155146,0.9371451508258315,1.6340395644474213
2023-02-13,High Volatility,0.7689365744590759,1,0,0.0,-0.0002804538554937624,-0.0002804538554937624,0.9368823617069584,1.6335813560077077
2023-02-14,High Volatility,0.6238056421279907,1,0,0.0,0.002769337533076689,0.002769337533076689,0.9394805010972986,1.638111564112636
2023-02-15,High Volatility,0.374490350484848,0,1,0.0007,-0.013884689204881605,-0.0007,0.9388230948655557,1.6155240672247313
2023-02-16,High Volatility,0.7764392495155334,1,1,0.0007,-0.0027712421722827342,-0.0034712421722827343,0.935569862192229,1.6110532565101363
2023-02-17,High Volatility,0.712698757648468,1,0,0.0,-0.020244783973471698,-0.020244783973471698,0.9168198874218102,1.5787657607986088
2023-02-21,High Volatility,0.22061698138713837,0,1,0.0007,-0.0015747954856433837,-0.0007,0.916178338069085,1.5762814842327884
2023-02-22,High Volatility,0.4474215507507324,0,0,0.0,0.005315278263237728,0.0,0.916178338069085,1.5846821651428722
2023-02-23,High Volatility,0.47238078713417053,0,0,0.0,-0.010593464619774184,-0.0,0.916178338069085,1.5679834952394334
2023-02-24,High Volatility,0.3692726194858551,0,0,0.0,0.0030682925395522777,0.0,0.916178338069085,1.5728019156815465
2023-02-27,High Volatility,0.43512997031211853,0,0,0.0,-0.0030406198309477117,-0.0,0.916178338069085,1.5680268861901636
2023-02-28,High Volatility,0.5499266386032104,1,1,0.0007,-0.004736464203492832,-0.005436464203492832,0.9112110817198147,1.560617543867768
2023-03-01,High Volatility,0.5787248611450195,1,0,0.0,0.0075535937311959735,0.0075535937311959735,0.9181200609954522,1.57245044898063
